age,workClass,fnlwgt,education,educNum,mariStat,occup,relationship,origEthn,sex,capitalGain,capitalLoss,hoursWeek,nativCountry,income,LcapitalGain,LcapitalLoss,ageQ,hoursWeekQ
25,Private,88922,HS-grad,9,Married,Blue-Collar,Husband,Black,Male,None,None,40,United-States,incLow,0,0,Ag1,HW2
64,Private,86972,HS-Graduate,10,Not-Married,White-Collar,Unmarried,White,Female,None,None,40,United-States,incLow,0,0,Ag5,HW2
47,Self-Employed,165468,HS-grad,9,Married,Blue-Collar,Husband,White,Male,cgLow,None,40,United-States,incHigh,8.89549263145163,0,Ag4,HW2
37,Private,134367,Bachelors,13,Married,White-Collar,Wife,White,Female,None,None,37,United-States,incHigh,0,0,Ag3,HW1
47,Private,199058,HS-grad,9,Married,Blue-Collar,Husband,White,Male,None,None,40,United-States,incHigh,0,0,Ag4,HW2
33,Private,183612,HS-grad,9,Married,Blue-Collar,Husband,White,Male,None,None,40,United-States,incHigh,0,0,Ag2,HW2
40,Private,191982,Associates,11,Not-Married,Professional,Unmarried,White,Female,None,None,40,United-States,incHigh,0,0,Ag3,HW2
22,Private,514033,HS-grad,9,Never-Married,Service,Not-in-family,Black,Male,None,None,80,United-States,incLow,0,0,Ag1,HW3
56,Private,172364,HS-grad,9,Married,Blue-Collar,Husband,White,Male,None,None,40,United-States,incLow,0,0,Ag5,HW2
37,Private,190105,HS-grad,9,Never-Married,Admin,Own-child,White,Female,None,None,55,United-States,incLow,0,0,Ag3,HW3
30,Self-Employed,119422,HS-Graduate,10,Married,White-Collar,Husband,White,Male,None,None,70,United-States,incLow,0,0,Ag2,HW3
20,Private,236592,Dropout,8,Never-Married,Professional,Not-in-family,White,Female,None,None,35,Euro_1,incLow,0,0,Ag1,HW1
53,Other-Govt,43952,Masters,14,Married,White-Collar,Husband,White,Male,cgHigh,None,38,United-States,incHigh,9.61747075940341,0,Ag5,HW1
43,Private,194636,Bachelors,13,Married,Blue-Collar,Husband,White,Male,None,None,48,United-States,incHigh,0,0,Ag4,HW3
23,Private,235853,HS-grad,9,Married,Blue-Collar,Husband,White,Male,None,None,40,United-States,incLow,0,0,Ag1,HW2
43,Self-Employed,150528,HS-grad,9,Married,Blue-Collar,Husband,White,Male,None,None,30,United-States,incLow,0,0,Ag4,HW1
30,Private,213722,HS-grad,9,Never-Married,Blue-Collar,Own-child,White,Male,None,None,40,United-States,incLow,0,0,Ag2,HW2
20,Private,41432,HS-Graduate,10,Never-Married,Admin,Own-child,White,Female,None,None,46,United-States,incLow,0,0,Ag1,HW3
22,Private,285775,Associates,11,Never-Married,Blue-Collar,Own-child,White,Male,None,None,40,United-States,incLow,0,0,Ag1,HW2
38,Private,470663,Bachelors,13,Never-Married,White-Collar,Not-in-family,White,Male,None,None,50,United-States,incLow,0,0,Ag3,HW3
54,Self-Employed,114520,HS-Graduate,10,Married,Sales,Husband,White,Male,None,None,40,United-States,incLow,0,0,Ag5,HW2
23,Private,113466,HS-grad,9,Never-Married,Blue-Collar,Not-in-family,White,Male,None,None,40,United-States,incLow,0,0,Ag1,HW2
46,Private,224559,HS-grad,9,Married,Blue-Collar,Husband,Black,Male,None,None,40,United-States,incLow,0,0,Ag4,HW2
59,Private,186385,Dropout,6,Married,Blue-Collar,Husband,White,Male,None,None,40,United-States,incLow,0,0,Ag5,HW2
41,Other-Govt,384236,Associates,11,Never-Married,Service,Not-in-family,White,Male,None,None,40,United-States,incLow,0,0,Ag3,HW2
42,Private,181265,Associates,11,Married,Blue-Collar,Husband,White,Male,None,None,48,United-States,incLow,0,0,Ag4,HW3
58,Private,190997,HS-Graduate,10,Married,White-Collar,Husband,White,Male,None,None,40,United-States,incHigh,0,0,Ag5,HW2
24,Private,98287,HS-grad,9,Married,Sales,Husband,White,Male,None,None,50,United-States,incLow,0,0,Ag1,HW3
39,Private,103456,Bachelors,13,Married,Admin,Husband,White,Male,None,None,45,United-States,incHigh,0,0,Ag3,HW3
28,Private,184723,Bachelors,13,Never-Married,Other-occups,Not-in-family,White,Female,None,clHigh,35,United-States,incLow,0,7.59135704669855,Ag2,HW1
25,Private,165622,Masters,14,Never-Married,Sales,Not-in-family,White,Male,None,None,55,United-States,incLow,0,0,Ag1,HW3
29,Private,101597,HS-Graduate,10,Not-Married,Sales,Unmarried,White,Female,None,None,54,United-States,incLow,0,0,Ag2,HW3
53,Private,146378,Dropout,3,Married,Blue-Collar,Husband,White,Male,None,None,40,United-States,incLow,0,0,Ag5,HW2
63,Other-Govt,152163,HS-grad,9,Married,Other-occups,Husband,White,Male,None,None,40,United-States,incLow,0,0,Ag5,HW2
26,Other-Govt,106812,Associates,11,Not-Married,White-Collar,Not-in-family,White,Female,None,None,38,United-States,incLow,0,0,Ag1,HW1
21,Private,148211,HS-grad,9,Never-Married,Blue-Collar,Not-in-family,White,Male,cgLow,None,50,United-States,incLow,8.20930841164694,0,Ag1,HW3
45,Private,187581,HS-Graduate,10,Married,Blue-Collar,Husband,White,Male,None,None,40,United-States,incHigh,0,0,Ag4,HW2
29,Private,135296,Associates,11,Never-Married,Admin,Own-child,White,Female,None,None,40,United-States,incLow,0,0,Ag2,HW2
72,Other-Govt,144515,Doctorate,16,Married,White-Collar,Husband,White,Male,None,clLow,40,United-States,incLow,0,7.13807303404435,Ag5,HW2
51,Private,210736,Dropout,6,Not-Married,Blue-Collar,Other-relative,White,Male,None,None,40,United-States,incLow,0,0,Ag5,HW2
21,Private,210165,Dropout,5,Not-Married,Blue-Collar,Own-child,White,Male,None,None,40,United-States,incLow,0,0,Ag1,HW2
38,Private,224584,HS-Graduate,10,Not-Married,Sales,Unmarried,Black,Female,None,None,40,United-States,incLow,0,0,Ag3,HW2
38,Private,80771,Bachelors,13,Married,Professional,Wife,White,Female,None,None,40,United-States,incHigh,0,0,Ag3,HW2
46,Private,164733,Masters,14,Married,Professional,Husband,White,Male,None,None,41,United-States,incLow,0,0,Ag4,HW2
31,Self-Employed,119411,Bachelors,13,Not-Married,White-Collar,Unmarried,White,Male,None,None,60,United-States,incHigh,0,0,Ag2,HW3
68,Other-Govt,177596,Dropout,6,Not-Married,Service,Not-in-family,Black,Female,None,None,90,United-States,incLow,0,0,Ag5,HW3
21,Private,185251,HS-grad,9,Never-Married,Sales,Own-child,White,Male,None,None,40,United-States,incLow,0,0,Ag1,HW2
44,Private,173590,Bachelors,13,Married,Professional,Husband,White,Male,None,None,3,United-States,incLow,0,0,Ag4,HW1
56,Federal-Govt,196307,Doctorate,16,Married,Professional,Husband,White,Male,None,None,40,United-States,incHigh,0,0,Ag5,HW2
36,Private,175232,HS-grad,9,Married,Blue-Collar,Husband,White,Male,cgLow,None,40,United-States,incHigh,8.55236726642389,0,Ag3,HW2
21,Private,51047,HS-grad,9,Never-Married,Admin,Not-in-family,White,Female,None,None,25,United-States,incLow,0,0,Ag1,HW1
21,Private,334618,HS-Graduate,10,Never-Married,Other-occups,Not-in-family,Black,Female,cgHigh,None,40,United-States,incHigh,11.5129254649702,0,Ag1,HW2
52,Other-Govt,152795,HS-Graduate,10,Married,Blue-Collar,Husband,White,Male,None,None,40,United-States,incLow,0,0,Ag5,HW2
56,Self-Employed,205601,Doctorate,16,Married,Professional,Husband,White,Male,cgHigh,None,70,United-States,incHigh,11.5129254649702,0,Ag5,HW3
52,Private,129177,Bachelors,13,Widowed,Service,Not-in-family,White,Female,None,clHigh,20,United-States,incHigh,0,7.94626364358054,Ag5,HW1
51,Self-Employed,121548,Bachelors,13,Married,White-Collar,Husband,White,Male,None,None,25,United-States,incLow,0,0,Ag5,HW1
29,Private,244566,HS-grad,9,Not-Married,Blue-Collar,Unmarried,White,Male,None,None,40,United-States,incLow,0,0,Ag2,HW2
36,Private,75073,HS-Graduate,10,Never-Married,Blue-Collar,Not-in-family,Black,Male,None,None,55,United-States,incLow,0,0,Ag3,HW3
29,Private,179008,HS-grad,9,Married,Blue-Collar,Husband,White,Male,None,None,55,United-States,incLow,0,0,Ag2,HW3
21,Private,170800,HS-grad,9,Never-Married,Sales,Own-child,White,Female,None,None,30,United-States,incLow,0,0,Ag1,HW1
58,Private,373344,Dropout,2,Married,Blue-Collar,Husband,White,Male,None,None,40,United-States,incLow,0,0,Ag5,HW2
37,Private,127961,HS-grad,9,Never-Married,Blue-Collar,Not-in-family,White,Male,None,None,40,United-States,incLow,0,0,Ag3,HW2
50,Private,99392,HS-Graduate,10,Not-Married,Blue-Collar,Not-in-family,Black,Female,None,None,45,United-States,incLow,0,0,Ag4,HW3
30,Private,392812,HS-grad,9,Never-Married,Blue-Collar,Not-in-family,White,Male,None,None,50,Euro_1,incLow,0,0,Ag2,HW3
29,Private,262478,HS-grad,9,Never-Married,Blue-Collar,Own-child,Black,Male,None,None,30,United-States,incLow,0,0,Ag2,HW1
48,Self-Employed,32825,HS-grad,9,Married,Blue-Collar,Husband,White,Male,None,None,40,United-States,incLow,0,0,Ag4,HW2
50,Self-Employed,167380,Dropout,4,Married,Blue-Collar,Husband,White,Male,None,None,40,United-States,incLow,0,0,Ag4,HW2
39,Private,203204,Associates,12,Married,Admin,Wife,White,Female,None,None,25,United-States,incHigh,0,0,Ag3,HW1
35,Federal-Govt,105138,Prof-School,15,Married,Professional,Husband,White,Male,None,None,55,United-States,incLow,0,0,Ag3,HW3
54,Private,145714,HS-grad,9,Married,Other-occups,Husband,White,Male,cgHigh,None,25,United-States,incHigh,8.94754601503218,0,Ag5,HW1
24,Private,182276,HS-grad,9,Married,Service,Wife,White,Female,None,None,25,United-States,incLow,0,0,Ag1,HW1
20,Private,275385,HS-grad,9,Never-Married,Blue-Collar,Other-relative,White,Male,None,None,45,United-States,incLow,0,0,Ag1,HW3
30,Self-Employed,292472,HS-Graduate,10,Married,Sales,Husband,Amer-Indian,Male,None,None,55,United-States,incHigh,0,0,Ag2,HW3
19,Self-Employed,73514,HS-grad,9,Never-Married,Admin,Own-child,Asian,Female,None,None,30,United-States,incLow,0,0,Ag1,HW1
26,Private,199600,HS-grad,9,Never-Married,Sales,Not-in-family,Black,Male,None,None,40,United-States,incLow,0,0,Ag1,HW2
38,Private,111499,HS-grad,9,Married,Sales,Husband,White,Male,None,clHigh,99,United-States,incHigh,0,7.58984151218266,Ag3,HW3
25,Private,202560,HS-Graduate,10,Never-Married,Service,Not-in-family,White,Female,None,None,40,United-States,incLow,0,0,Ag1,HW2
33,Private,99309,HS-Graduate,10,Not-Married,Blue-Collar,Unmarried,White,Male,None,None,50,United-States,incLow,0,0,Ag2,HW3
60,Other-Govt,124987,Bachelors,13,Married,Professional,Husband,White,Male,cgLow,None,40,United-States,incHigh,8.89549263145163,0,Ag5,HW2
30,Private,287986,HS-Graduate,10,Never-Married,Blue-Collar,Not-in-family,White,Male,None,None,40,United-States,incLow,0,0,Ag2,HW2
30,Private,119411,Bachelors,13,Never-Married,Professional,Not-in-family,White,Male,None,None,40,United-States,incLow,0,0,Ag2,HW2
19,Private,198668,Dropout,4,Never-Married,Service,Not-in-family,White,Female,None,None,40,United-States,incLow,0,0,Ag1,HW2
23,Private,117583,HS-grad,9,Never-Married,Blue-Collar,Own-child,White,Male,None,None,40,United-States,incLow,0,0,Ag1,HW2
27,Private,234664,HS-Graduate,10,Married,Professional,Husband,White,Male,None,None,40,United-States,incHigh,0,0,Ag2,HW2
39,Other-Govt,176949,Associates,12,Married,Other-occups,Husband,White,Male,None,None,52,United-States,incLow,0,0,Ag3,HW3
33,Private,189710,Dropout,4,Married,Blue-Collar,Husband,White,Male,None,None,45,Latin-America,incLow,0,0,Ag2,HW3
65,Private,205309,HS-grad,9,Married,Blue-Collar,Husband,White,Male,None,None,24,United-States,incLow,0,0,Ag5,HW1
34,Private,195576,Bachelors,13,Married,White-Collar,Husband,White,Male,None,None,50,United-States,incHigh,0,0,Ag3,HW3
20,Private,216825,HS-grad,9,Never-Married,Sales,Own-child,White,Female,None,None,25,Latin-America,incLow,0,0,Ag1,HW1
25,Private,197036,Dropout,6,Never-Married,Blue-Collar,Own-child,White,Male,None,None,40,United-States,incLow,0,0,Ag1,HW2
28,Private,181291,Bachelors,13,Never-Married,White-Collar,Not-in-family,White,Female,None,clLow,50,United-States,incHigh,0,7.35564110297425,Ag2,HW3
31,Private,206512,Dropout,7,Never-Married,Blue-Collar,Own-child,White,Male,None,None,25,United-States,incLow,0,0,Ag2,HW1
28,Other-Govt,38309,Bachelors,13,Never-Married,Professional,Own-child,White,Male,cgLow,None,40,United-States,incLow,8.83200393125627,0,Ag2,HW2
37,Private,312766,HS-grad,9,Not-Married,Service,Not-in-family,White,Female,None,None,40,United-States,incLow,0,0,Ag3,HW2
52,Private,139671,HS-Graduate,10,Married,White-Collar,Husband,White,Male,None,clHigh,50,United-States,incHigh,0,7.58984151218266,Ag5,HW3
66,Federal-Govt,38621,Associates,11,Widowed,Service,Unmarried,Black,Female,cgLow,None,40,United-States,incLow,8.09376775793108,0,Ag5,HW2
31,Private,124827,HS-grad,9,Never-Married,Service,Not-in-family,White,Male,None,None,40,United-States,incLow,0,0,Ag2,HW2
37,Private,77820,Bachelors,13,Married,White-Collar,Husband,White,Male,None,None,50,United-States,incHigh,0,0,Ag3,HW3
45,Federal-Govt,56904,Bachelors,13,Married,Admin,Husband,White,Male,cgLow,None,45,United-States,incLow,8.51998927871824,0,Ag4,HW3
45,Private,190115,Associates,12,Not-Married,White-Collar,Unmarried,White,Male,None,None,40,United-States,incLow,0,0,Ag4,HW2
44,Private,106682,HS-grad,9,Married,Sales,Husband,White,Male,None,None,60,United-States,incLow,0,0,Ag4,HW3
32,Other-Govt,42596,Bachelors,13,Not-Married,Professional,Not-in-family,White,Male,None,None,40,United-States,incLow,0,0,Ag2,HW2
35,Private,143058,HS-grad,9,Married,Blue-Collar,Husband,White,Male,None,None,60,United-States,incHigh,0,0,Ag3,HW3
53,Private,102615,Dropout,7,Not-Married,Blue-Collar,Not-in-family,White,Male,None,None,40,British-Commonwealth,incLow,0,0,Ag5,HW2
54,Private,139703,HS-Graduate,10,Married,Blue-Collar,Husband,White,Male,cgLow,None,40,Euro_1,incHigh,8.04044688130311,0,Ag5,HW2
43,Private,240124,Associates,11,Married,Blue-Collar,Husband,White,Male,None,None,40,United-States,incLow,0,0,Ag4,HW2
30,Private,132565,HS-Graduate,10,Never-Married,Blue-Collar,Unmarried,White,Male,None,None,40,United-States,incLow,0,0,Ag2,HW2
49,Private,323798,HS-Graduate,10,Not-Married,White-Collar,Not-in-family,White,Male,cgLow,None,50,United-States,incLow,8.10952565975287,0,Ag4,HW3
52,Private,96359,Doctorate,16,Married,White-Collar,Husband,White,Male,None,None,57,United-States,incHigh,0,0,Ag5,HW3
20,Private,165201,HS-Graduate,10,Never-Married,Admin,Own-child,White,Female,None,None,4,United-States,incLow,0,0,Ag1,HW1
60,Federal-Govt,165630,HS-grad,9,Married,Other-occups,Husband,White,Male,None,clHigh,40,United-States,incHigh,0,7.58984151218266,Ag5,HW2
45,Private,264526,Associates,12,Not-Married,Blue-Collar,Own-child,White,Male,None,None,40,United-States,incLow,0,0,Ag4,HW2
48,Private,102359,Bachelors,13,Married,White-Collar,Husband,White,Male,cgLow,None,60,United-States,incHigh,8.89549263145163,0,Ag4,HW3
28,Private,37359,Bachelors,13,Married,Sales,Husband,White,Male,None,None,60,United-States,incHigh,0,0,Ag2,HW3
48,Other-Govt,115497,HS-Graduate,10,Married,White-Collar,Husband,White,Male,None,None,40,United-States,incLow,0,0,Ag4,HW2
32,Private,157747,HS-Graduate,10,Married,Other-occups,Husband,White,Male,None,None,45,United-States,incLow,0,0,Ag2,HW3
27,Self-Employed,41099,HS-grad,9,Never-Married,Blue-Collar,Not-in-family,White,Male,None,None,30,United-States,incLow,0,0,Ag2,HW1
38,Private,472604,Bachelors,13,Married,Service,Husband,White,Male,None,None,35,Latin-America,incLow,0,0,Ag3,HW1
33,Private,348618,Dropout,3,Not-Married,Blue-Collar,Unmarried,Other,Male,None,None,20,South-America,incLow,0,0,Ag2,HW1
43,Private,135606,Masters,14,Not-Married,White-Collar,Not-in-family,White,Female,None,None,50,United-States,incHigh,0,0,Ag4,HW3
36,Private,248445,HS-grad,9,Not-Married,Blue-Collar,Other-relative,White,Male,None,None,60,Latin-America,incLow,0,0,Ag3,HW3
38,Private,112093,Dropout,7,Married,Blue-Collar,Husband,White,Male,None,None,40,United-States,incLow,0,0,Ag3,HW2
24,Other-Govt,197552,HS-grad,9,Never-Married,Other-occups,Not-in-family,White,Female,None,None,40,United-States,incLow,0,0,Ag1,HW2
22,Private,303822,Dropout,6,Never-Married,Blue-Collar,Own-child,White,Male,None,None,40,United-States,incLow,0,0,Ag1,HW2
30,Private,288566,Bachelors,13,Never-Married,Service,Not-in-family,White,Male,None,None,40,United-States,incLow,0,0,Ag2,HW2
46,Self-Employed,43348,Prof-School,15,Married,White-Collar,Husband,White,Male,cgHigh,None,55,United-States,incHigh,9.61747075940341,0,Ag4,HW3
39,Other-Govt,239409,HS-grad,9,Married,Other-occups,Husband,White,Male,None,None,50,United-States,incLow,0,0,Ag3,HW3
50,Private,337606,HS-grad,9,Married,Blue-Collar,Husband,White,Male,None,clLow,40,United-States,incLow,0,7.3038432252777,Ag4,HW2
34,Private,32528,Associates,11,Not-Married,Admin,Unmarried,White,Female,None,clLow,40,United-States,incLow,0,6.88243747099785,Ag3,HW2
47,Other-Govt,118447,Bachelors,13,Married,Professional,Husband,White,Male,None,None,60,United-States,incHigh,0,0,Ag4,HW3
46,Private,234690,HS-grad,9,Married,Sales,Husband,White,Male,None,None,40,United-States,incLow,0,0,Ag4,HW2
43,Private,216042,HS-Graduate,10,Not-Married,Other-occups,Own-child,White,Female,None,clLow,72,United-States,incLow,0,7.38894609761844,Ag4,HW3
45,Private,190482,HS-grad,9,Not-Married,Blue-Collar,Unmarried,White,Male,None,None,40,United-States,incLow,0,0,Ag4,HW2
55,Private,381965,Bachelors,13,Married,Blue-Collar,Other-relative,White,Male,None,None,40,United-States,incLow,0,0,Ag5,HW2
68,Private,186943,HS-grad,9,Married,Blue-Collar,Husband,White,Male,None,None,8,United-States,incLow,0,0,Ag5,HW1
39,Private,142707,Associates,11,Married,Blue-Collar,Husband,White,Male,None,None,40,United-States,incLow,0,0,Ag3,HW2
39,Private,53447,HS-grad,9,Not-Married,Blue-Collar,Not-in-family,White,Female,None,None,40,United-States,incLow,0,0,Ag3,HW2
37,Private,127772,Bachelors,13,Never-Married,Blue-Collar,Not-in-family,White,Male,None,None,40,United-States,incLow,0,0,Ag3,HW2
19,Private,344414,HS-Graduate,10,Never-Married,Blue-Collar,Own-child,White,Male,None,None,40,United-States,incLow,0,0,Ag1,HW2
20,Private,194138,Dropout,7,Never-Married,Blue-Collar,Own-child,White,Male,None,None,20,United-States,incLow,0,0,Ag1,HW1
33,Private,150154,HS-Graduate,10,Married,Blue-Collar,Husband,White,Male,None,None,40,United-States,incLow,0,0,Ag2,HW2
21,Private,306114,HS-grad,9,Never-Married,Service,Not-in-family,White,Male,None,None,35,United-States,incLow,0,0,Ag1,HW1
58,Other-Govt,368797,Masters,14,Widowed,Professional,Unmarried,White,Male,None,None,35,United-States,incHigh,0,0,Ag5,HW1
43,Self-Employed,175715,HS-grad,9,Never-Married,White-Collar,Not-in-family,Black,Male,None,None,55,United-States,incLow,0,0,Ag4,HW3
62,Private,416829,Dropout,7,Not-Married,Service,Not-in-family,Black,Female,None,None,21,United-States,incLow,0,0,Ag5,HW1
21,Private,350001,HS-Graduate,10,Never-Married,Blue-Collar,Own-child,White,Male,None,None,20,United-States,incLow,0,0,Ag1,HW1
26,Private,339952,HS-Graduate,10,Married,White-Collar,Husband,White,Male,None,None,60,United-States,incLow,0,0,Ag1,HW3
27,Private,114967,Dropout,5,Married,Blue-Collar,Husband,White,Male,None,None,40,United-States,incLow,0,0,Ag2,HW2
34,Private,164190,HS-Graduate,10,Married,Professional,Husband,White,Male,None,clHigh,38,United-States,incHigh,0,7.55118686729615,Ag3,HW1
49,Other-Govt,166039,HS-grad,9,Not-Married,Service,Unmarried,White,Female,None,None,40,United-States,incLow,0,0,Ag4,HW2
28,Private,250135,HS-grad,9,Never-Married,Professional,Other-relative,White,Female,None,None,40,United-States,incLow,0,0,Ag2,HW2
34,Self-Employed,234960,Bachelors,13,Married,Professional,Husband,Black,Male,None,clLow,48,United-States,incHigh,0,7.54327334670545,Ag3,HW3
29,Private,103628,HS-Graduate,10,Married,Admin,Wife,White,Female,None,None,40,United-States,incHigh,0,0,Ag2,HW2
58,Private,430005,Dropout,6,Married,Blue-Collar,Husband,White,Male,None,None,50,United-States,incHigh,0,0,Ag5,HW3
45,Self-Employed,106517,HS-grad,9,Not-Married,White-Collar,Not-in-family,White,Female,None,None,40,United-States,incLow,0,0,Ag4,HW2
47,Self-Employed,162236,Bachelors,13,Never-Married,Blue-Collar,Not-in-family,White,Female,None,None,40,United-States,incLow,0,0,Ag4,HW2
53,Private,92430,HS-grad,9,Married,Blue-Collar,Husband,White,Male,None,None,40,United-States,incHigh,0,0,Ag5,HW2
52,Other-Govt,40641,Dropout,6,Married,Blue-Collar,Husband,White,Male,cgLow,None,40,United-States,incLow,8.51998927871824,0,Ag5,HW2
