"valence" "year" "acousticness" "danceability" "duration" "energy" "instrumentalness" "key" "liveness" "loudness" "mode" "popularity" "speechiness" "tempo" "pop.class"
"18164" 0.613 2012 0.0811 0.571 229467 0.873 0 "C" 0.361 -3.382 0 70 0.1 139.691 "A"
"5971" 0.217 1951 0.994 0.462 157333 0.0397 0.75 "Ab" 0.117 -17.568 1 14 0.0659 87.378 "D"
"142164" 0.788 1950 0.912 0.527 190009 0.42 0.00524 "F" 0.104 -5.321 0 1 0.066 165.841 "D"
"111114" 0 1951 0.995 0.398 19967 0.335 0 "B" 0.325 -10.855 1 0 0.0454 71.882 "D"
"141494" 0.0813 1945 0.994 0.303 304533 0.0456 0.898 "G" 0.126 -23.929 1 0 0.0471 75.23 "D"
"142010" 0.352 1949 0.942 0.328 184333 0.424 0.265 "A" 0.223 -10.886 1 0 0.0361 61.057 "D"
"78364" 0.27 1950 0.734 0.723 108219 0.271 0 "C" 0.154 -18.715 1 0 0.937 84.579 "D"
"94247" 0.636 1947 0.381 0.438 184570 0.333 0.00315 "G" 0.531 -13.643 1 0 0.0286 95.759 "D"
"5570" 0.43 1949 0.994 0.495 167867 0.0152 0.944 "C" 0.0958 -31.198 1 14 0.0508 71.54 "D"
"167172" 0.972 2003 0.322 0.606 153587 0.442 0.000431 "F" 0.461 -7.872 1 44 0.0697 199.383 "B"
"57734" 0.856 1928 0.993 0.573 137920 0.314 0 "D" 0.164 -17.151 1 0 0.141 134.316 "D"
"158715" 0.962 1960 0.648 0.603 132293 0.802 7.8e-06 "D" 0.464 -10.673 1 7 0.0428 83.462 "D"
"17063" 0.361 2007 0.633 0.625 360933 0.432 0.00242 "D" 0.127 -11.948 1 67 0.0283 137.926 "A"
"133869" 0.663 1985 0.598 0.784 261627 0.444 0.0427 "D" 0.0706 -13.675 1 32 0.0431 124.078 "C"
"66364" 0.632 1976 0.375 0.48 268400 0.604 1.9e-06 "Bb" 0.386 -13.394 1 43 0.084 96.307 "B"
"161443" 0.79 1974 0.691 0.369 213187 0.505 0.00026 "G" 0.0954 -10.199 1 30 0.0771 204.212 "C"
"81944" 0.299 1968 0.299 0.592 193733 0.851 5.37e-06 "C" 0.103 -3.587 0 30 0.06 124.845 "C"
"165754" 0.534 1996 0.00589 0.494 310440 0.724 0 "Gb" 0.0344 -3.918 0 36 0.329 86.24 "C"
"131554" 0.858 1973 0.429 0.7 180453 0.566 2.77e-06 "G" 0.156 -12.977 1 28 0.101 118.859 "C"
"17805" 0.893 2010 0.0104 0.821 200347 0.819 5.49e-05 "Db" 0.145 -3.627 1 65 0.0272 126.03 "A"
"129074" 0.196 1961 0.944 0.543 172813 0.142 0.00224 "C" 0.0997 -14.986 1 9 0.0337 110.614 "D"
"110629" 0.625 1949 0.971 0.584 214467 0.314 0.00149 "G" 0.111 -11.92 1 0 0.0602 142.105 "D"
"55904" 0.902 2013 0.309 0.793 76357 0.61 0 "D" 0.0971 -6.191 1 60 0.0607 118.309 "B"
"142943" 0.0594 1954 0.991 0.326 643960 0.134 0.901 "Ab" 0.0802 -22.142 1 1 0.0397 91.082 "D"
"53256" 0.258 2000 0.823 0.455 261850 0.796 0.528 "F" 0.102 -7.29 0 49 0.0444 86.999 "B"
"24604" 0.798 1949 0.877 0.502 126467 0.219 0 "F" 0.257 -12.047 1 5 0.0587 142.568 "D"
"51842" 0.789 1993 0.598 0.735 298640 0.61 0 "Db" 0.0541 -8.635 1 56 0.0439 91.951 "B"
"8952" 0.121 1966 0.119 0.436 154960 0.434 2.95e-06 "B" 0.183 -7.965 1 45 0.031 88.872 "B"
"48551" 0.967 1976 0.628 0.658 222627 0.61 9.5e-06 "D" 0.212 -12.534 1 38 0.0371 97.736 "C"
"163092" 0.154 1982 0.603 0.507 332400 0.264 0.000371 "A" 0.0783 -12.822 0 30 0.0319 127.954 "C"
"103348" 0.904 1993 0.00351 0.64 458960 0.66 0.0504 "C" 0.141 -8.062 1 34 0.0381 125.912 "C"
"154318" 0.578 2014 0.127 0.65 247205 0.68 5.61e-05 "Ab" 0.0778 -5.788 1 48 0.0385 90.997 "B"
"83673" 0.217 1976 0.0148 0.456 416333 0.687 0.00011 "G" 0.873 -7.749 1 31 0.0403 124.498 "C"
"92303" 0.516 2020 0.992 0.715 33600 0.721 0.000509 "A" 0.284 -12.673 1 37 0.543 124.361 "C"
"24318" 0.139 1947 0.862 0.22 346533 0.06 0.146 "F" 0.177 -24.385 1 0 0.0482 108.081 "D"
"81564" 0.097 1966 0.954 0.164 561960 0.227 0.906 "C" 0.0615 -16.155 0 30 0.0328 58.568 "C"
"77389" 0.106 1945 0.97 0.178 701067 0.158 0.913 "Db" 0.0856 -16.376 0 0 0.0459 81.163 "D"
"32233" 0.318 1988 0.392 0.635 239133 0.524 0.00309 "A" 0.104 -10.02 1 58 0.0278 128.103 "B"
"6833" 0.19 1956 0.984 0.462 207600 0.15 0.000902 "Ab" 0.105 -13.531 1 50 0.0522 98.66 "B"
"19754" 0.604 2020 0.531 0.689 205600 0.675 3.17e-06 "C" 0.115 -4.281 1 1 0.32 180.077 "D"
"145975" 0.453 1971 0.754 0.389 155840 0.456 0.00175 "C" 0.533 -9.893 0 24 0.0266 80.597 "C"
"132341" 0.739 1977 0.00506 0.61 422160 0.763 0.161 "A" 0.307 -8.396 0 34 0.0318 122.984 "C"
"69733" 0.977 1993 0.645 0.747 69133 0.332 0 "Eb" 0.634 -19.456 1 41 0.0649 83.036 "B"
"53669" 0.578 2002 0.00306 0.209 218960 0.957 3.37e-05 "G" 0.315 -4.336 1 52 0.0912 155.061 "B"
"2182" 0.945 1932 0.985 0.713 193280 0.191 0.912 "Eb" 0.0539 -15.172 1 3 0.0713 112.894 "D"
"115489" 0.632 1973 0.258 0.633 195560 0.586 7.84e-06 "Eb" 0.307 -11.865 1 35 0.0411 84.546 "C"
"68112" 0.835 1985 0.494 0.678 227653 0.778 0.00228 "Bb" 0.322 -8.601 1 43 0.0312 114.265 "B"
"124928" 0.0916 1926 0.99 0.259 320000 0.0464 0.896 "Gb" 0.109 -25.365 1 0 0.0353 84.873 "D"
"87209" 0.817 1995 0.0166 0.535 461946 0.473 0 "B" 0.0459 -14.876 1 38 0.0533 163.926 "C"
"154940" 0.236 2017 0.0423 0.664 190000 0.38 0.000537 "Gb" 0.122 -8.297 0 60 0.0625 144.045 "B"
"96826" 0.471 1960 0.897 0.308 236693 0.217 6.73e-06 "Bb" 0.156 -13.812 1 12 0.0579 87.99 "D"
"154584" 0.281 2015 0.479 0.38 230453 0.443 3.03e-06 "G" 0.11 -6.972 1 53 0.0268 63.122 "B"
"25607" 0.11 1955 0.952 0.271 206107 0.159 2.86e-05 "Bb" 0.377 -16.121 1 19 0.0383 65.799 "D"
"160162" 0.895 1968 0.216 0.7 131173 0.81 1.09e-05 "C" 0.0948 -6.089 0 21 0.0266 103.415 "C"
"6398" 0.36 1953 0.992 0.521 201000 0.114 0.95 "G" 0.105 -20.483 1 9 0.0354 127.983 "D"
"23852" 0.155 1945 0.968 0.425 199133 0.0544 0.0082 "F" 0.0943 -20.41 0 1 0.0389 89.835 "D"
"80122" 0.463 1959 0.93 0.469 105456 0.343 5.98e-06 "D" 0.12 -10.973 1 15 0.0316 144.935 "D"
"44792" 0.616 1957 0.255 0.511 324000 0.185 1.13e-05 "F" 0.0513 -23.047 1 23 0.112 176.947 "C"
"55018" 0.762 2009 0.00316 0.632 315320 0.73 0 "Gb" 0.397 -5.895 0 53 0.245 76.067 "B"
"46673" 0.623 1967 0.162 0.645 119267 0.47 0.000129 "F" 0.132 -8.469 0 33 0.037 87.84 "C"
"121340" 0.272 2002 0.0079 0.483 256947 0.74 3.34e-06 "A" 0.111 -4.237 0 41 0.0275 142.022 "B"
"46962" 0.533 1968 0.165 0.42 167027 0.483 0 "Db" 0.111 -13.608 1 36 0.033 93.834 "C"
"94551" 0.0918 1949 0.958 0.273 195267 0.0901 5.57e-05 "E" 0.228 -19.157 0 5 0.0449 86.953 "D"
"143737" 0.154 1958 0.919 0.296 139800 0.151 0 "Db" 0.154 -14.364 1 9 0.0322 90.444 "D"
"116125" 0.768 1976 0.342 0.459 196840 0.551 0.000303 "A" 0.113 -14.481 1 24 0.054 133.745 "C"
"45838" 0.263 1963 0.994 0.341 326373 0.00393 0.919 "Ab" 0.106 -39.003 1 37 0.0433 124.66 "C"
"12954" 0.116 1986 0.817 0.32 238173 0.221 0.000137 "C" 0.0977 -16.302 1 48 0.0328 80.04 "B"
"160555" 0.527 1970 0.562 0.479 171440 0.476 0.000122 "E" 0.238 -9.065 1 24 0.0284 102.317 "C"
"73886" 0.523 2014 0.126 0.783 186373 0.662 0 "G" 0.101 -6.124 1 58 0.0415 96.987 "B"
"159112" 0.801 1962 0.00256 0.588 172067 0.672 0.745 "B" 0.145 -17.278 0 13 0.0361 121.962 "D"
"138042" 0.373 2006 0.0111 0.235 250093 0.953 0 "F" 0.334 -3.946 1 44 0.127 191.109 "B"
"2456" 0.391 1934 0.966 0.526 189933 0.144 9.17e-06 "A" 0.413 -13.75 0 3 0.0338 85.942 "D"
"169145" 0.0747 2013 0.954 0.124 304800 0.22 0.862 "C" 0.0931 -14.56 1 47 0.042 172.004 "B"
"2654" 0.878 1935 0.672 0.74 180827 0.672 0.00789 "B" 0.155 -10.37 0 10 0.098 112.378 "D"
"79342" 0.0411 1955 0.966 0.43 69507 0.124 0.946 "E" 0.296 -15.1 1 7 0.033 97.885 "D"
"145430" 0.802 1969 0.849 0.648 152960 0.524 0.000387 "Db" 0.172 -10.225 0 25 0.0391 137.18 "C"
"31429" 0.473 1984 0.0585 0.544 215427 0.762 0 "Bb" 0.074 -7.289 1 53 0.0382 120.023 "B"
"142656" 0.781 1952 0.99 0.555 33480 0.0977 8.96e-05 "E" 0.452 -24.294 1 0 0.605 161.697 "D"
"39305" 0.408 1929 0.024 0.609 184300 0.309 0 "Db" 0.168 -19.089 1 0 0.958 203.432 "D"
"35170" 0.935 2003 0.595 0.503 165613 0.772 2.47e-06 "C" 0.199 -6.205 1 58 0.0322 79.462 "B"
"152208" 0.492 2002 0.313 0.562 242907 0.521 0.00192 "E" 0.161 -6.678 1 38 0.0259 110.26 "C"
"125395" 0.934 1940 0.924 0.327 212867 0.628 0.18 "A" 0.273 -9.223 1 0 0.0445 168.735 "D"
"49128" 0.868 1979 0.773 0.764 310000 0.285 0.835 "A" 0.146 -19.9 0 47 0.0324 101.24 "B"
"166161" 0.806 1998 0.283 0.647 275389 0.627 0 "C" 0.0451 -7.783 1 43 0.0855 179.475 "B"
"41500" 0.164 1941 0.995 0.609 336507 0.0233 0.936 "C" 0.0937 -23.942 1 0 0.0763 65.711 "D"
"28175" 0.888 1968 0.592 0.658 179440 0.657 9.5e-06 "C" 0.08 -7.792 1 48 0.0482 157.269 "B"
"82972" 0.852 1973 0.132 0.531 197704 0.798 0 "D" 0.356 -8.514 1 34 0.148 112.609 "C"
"76739" 0.487 1939 0.995 0.513 209981 0.0287 0.906 "C" 0.1 -18.637 0 0 0.0999 75.313 "D"
"33410" 0.164 1994 0.824 0.523 192920 0.26 1.28e-05 "Db" 0.138 -12.904 1 48 0.027 95.354 "B"
"43555" 0.581 1951 0.978 0.719 77982 0.323 2.88e-06 "D" 0.0774 -9.256 1 3 0.0347 128.3 "D"
"21685" 0.454 1934 0.99 0.32 62533 0.146 0.876 "Bb" 0.603 -21.179 0 2 0.0482 92.935 "D"
"143851" 0.357 1958 0.819 0.365 197400 0.466 0.733 "E" 0.346 -12.817 1 8 0.04 108.593 "D"
"48782" 0.701 1977 0.0686 0.794 385867 0.38 0 "A" 0.0874 -10.465 1 41 0.1 74.11 "B"
"132949" 0.446 1980 0.00202 0.648 224655 0.956 0.88 "E" 0.398 -6.074 1 21 0.0497 125.006 "C"
"168526" 0.688 2010 0.707 0.751 222215 0.385 3.36e-06 "D" 0.0944 -11.659 1 57 0.032 84 "B"
"70747" 0.95 1998 0.0983 0.737 209813 0.895 5.73e-05 "A" 0.14 -7.121 1 44 0.026 112.16 "B"
"147995" 0.746 1981 0.299 0.824 206173 0.621 1.07e-06 "C" 0.356 -6.944 1 39 0.0458 119.149 "C"
"12133" 0.449 1982 0.4 0.415 170240 0.538 0.767 "A" 0.0674 -12.71 0 57 0.0368 95.121 "B"
"34115" 0.341 1997 0.00539 0.754 258173 0.496 0.000152 "C" 0.0871 -8.7 1 63 0.0351 119.186 "A"
"56514" 0.501 2016 0.199 0.44 397093 0.803 0.00282 "Ab" 0.0591 -5.415 1 64 0.0443 151.777 "A"
"106704" 0.594 2010 0.28 0.454 237000 0.719 0.00209 "A" 0.089 -7.74 1 47 0.0326 121.548 "B"
"155752" 0.463 1930 0.986 0.456 339409 0.197 0.683 "G" 0.282 -19.601 1 0 0.0392 92.92 "D"
"9996" 0.858 1971 0.686 0.628 164720 0.433 4.93e-06 "Db" 0.0932 -10.876 1 50 0.029 133.088 "B"
"168723" 0.0883 2011 5.39e-06 0.285 216640 0.995 0.000231 "C" 0.288 -1.695 0 49 0.0938 160.019 "B"
"33362" 0.146 1994 0.87 0.309 241013 0.181 0.000279 "Bb" 0.118 -17.022 1 66 0.0337 124.711 "A"
"152972" 0.609 2007 0.516 0.741 227853 0.735 0 "Eb" 0.861 -8.158 0 54 0.1 96.007 "B"
"60002" 0.472 1944 0.993 0.419 191118 0.241 0.416 "Ab" 0.137 -9.811 1 0 0.0923 73.726 "D"
"58384" 0.391 1931 0.728 0.716 134800 0.135 0 "Gb" 0.122 -17.875 1 0 0.955 129.906 "D"
"2703" 0.783 1935 0.554 0.633 175190 0.266 0.799 "D" 0.0901 -17.721 1 10 0.222 141.586 "D"
"91348" 0.545 2015 0.194 0.611 178560 0.785 0 "F" 0.0956 -5.721 1 63 0.0707 125.03 "A"
"104669" 0.432 2000 0.0154 0.574 259693 0.922 0 "Db" 0.267 -5.561 0 43 0.37 194.082 "B"
"107701" 0.35 2015 0.0621 0.733 213707 0.565 0.000324 "C" 0.104 -8.515 1 56 0.0367 120.006 "B"
"38794" 0.189 1927 0.994 0.333 221160 0.081 0.00654 "Db" 0.0856 -18.01 1 1 0.0405 80.301 "D"
"160193" 0.813 1968 0.907 0.742 143800 0.507 3.32e-06 "D" 0.163 -7.777 1 15 0.0396 104.191 "D"
"26018" 0.588 1957 0.931 0.34 195325 0.452 0.0745 "E" 0.159 -7.379 0 33 0.0305 83.39 "C"
"107192" 0.493 2012 0.0176 0.567 265333 0.858 0 "Db" 0.127 -4.848 1 54 0.275 161.911 "B"
"22043" 0.709 1936 0.864 0.581 166933 0.55 0.176 "F" 0.0626 -7.715 0 2 0.0462 129.611 "D"
"148101" 0.536 1982 0.534 0.435 204267 0.59 0 "Db" 0.504 -6.394 0 41 0.0413 129.679 "B"
"97988" 0.71 1966 0.808 0.782 163600 0.15 0 "E" 0.554 -19.791 1 22 0.0527 92.597 "C"
"132718" 0.41 1979 0.799 0.647 111000 0.731 0 "Db" 0.949 -13.497 0 22 0.912 110.093 "C"
"2636" 0.765 1935 0.909 0.664 159267 0.506 0.00183 "Gb" 0.107 -12.135 1 17 0.0366 96.277 "D"
"49056" 0.112 1979 0.701 0.289 407947 0.165 0.217 "Bb" 0.11 -17.606 1 36 0.0301 83.72 "C"
"159501" 0.422 1964 0.961 0.593 254907 0.232 0.866 "Ab" 0.0884 -19.617 1 13 0.0555 146.072 "D"
"123616" 0.448 2014 0.747 0.453 99533 0.235 0.000161 "G" 0.102 -10.099 0 52 0.0321 82.073 "B"
"92932" 0.489 1930 0.994 0.515 166433 0.404 0.925 "Eb" 0.286 -11.111 1 0 0.0374 118.252 "D"
"17041" 0.0774 2007 0.885 0.264 370667 0.128 0.352 "A" 0.105 -15.443 1 69 0.034 148.499 "A"
"136925" 0.833 2000 0.0503 0.676 397427 0.798 3.96e-05 "Gb" 0.0371 -9.493 0 42 0.0475 103.98 "B"
"83633" 0.103 1976 0.98 0.174 418867 0.038 0.922 "F" 0.103 -25.788 1 39 0.0376 184.128 "C"
"125293" 0.525 1935 0.996 0.461 72330 0.263 0.832 "D" 0.28 -12.579 1 0 0.0687 105.68 "D"
"15889" 0.961 2001 0.00108 0.802 192533 0.904 0 "B" 0.173 -3.267 0 68 0.0459 128.931 "A"
"89263" 0.443 2005 0.176 0.527 235627 0.859 0.0866 "G" 0.157 -6.685 1 61 0.0687 74.214 "A"
"93857" 0.443 1945 0.0496 0.667 98800 0.0966 2.21e-05 "C" 0.0477 -21.014 0 0 0.853 149.051 "D"
"24520" 0.193 1949 0.995 0.366 140893 0.0442 0.901 "Eb" 0.163 -26.78 1 10 0.0498 66.858 "D"
"38750" 0.847 1927 0.995 0.82 165120 0.121 0.419 "E" 0.112 -15.707 1 0 0.157 117.318 "D"
"113477" 0.4 1963 0.966 0.454 163667 0.0689 0 "F" 0.225 -20.72 1 26 0.0338 127.419 "C"
"50262" 0.796 1985 0.278 0.626 263733 0.812 3.52e-06 "D" 0.639 -5.635 1 49 0.0292 131.264 "B"
"133104" 0.606 1981 0.589 0.6 174160 0.554 0.000116 "C" 0.0819 -14.122 1 46 0.0257 91.599 "B"
"56543" 0.448 2016 0.26 0.684 175059 0.774 0 "G" 0.108 -5.951 1 60 0.188 84.991 "B"
"32051" 0.893 1987 0.657 0.876 167280 0.359 0 "D" 0.307 -14.46 1 53 0.0523 95.347 "B"
"164706" 0.493 1991 0.929 0.401 337476 0.138 0.617 "Bb" 0.124 -18.972 1 41 0.0303 102.424 "B"
"10080" 0.293 1972 0.182 0.297 241627 0.451 1.64e-06 "A" 0.0596 -7.175 1 63 0.0291 173.442 "A"
"44455" 0.351 1956 0.912 0.524 232560 0.19 0.00015 "F" 0.0853 -11.657 1 17 0.0495 76.603 "D"
"28765" 0.801 1971 0.00184 0.28 427800 0.729 0.73 "F" 0.103 -9.106 1 47 0.0332 142.754 "B"
"108904" 0.465 1926 0.536 0.71 130052 0.268 0 "B" 0.164 -21.379 1 1 0.935 95.019 "D"
"95649" 0.137 1954 0.938 0.259 175600 0.243 8.23e-06 "D" 0.179 -9.84 1 12 0.0482 186.144 "D"
"168198" 0.96 2008 0.477 0.633 280267 0.915 0.00292 "Ab" 0.357 -3.874 1 52 0.0443 189.306 "B"
"50204" 0.339 1985 0.398 0.467 243933 0.261 1.86e-06 "G" 0.161 -16.699 1 40 0.0303 82.754 "C"
"49656" 0.478 1982 0.038 0.649 375467 0.584 0.117 "D" 0.446 -10.308 1 46 0.0421 128.851 "B"
"81020" 0.247 1963 0.841 0.375 161240 0.279 1.78e-06 "Eb" 0.0825 -10.642 1 38 0.0268 70.99 "C"
"112380" 0.928 1957 0.805 0.472 131933 0.372 0 "Eb" 0.0811 -11.925 1 12 0.07 199.772 "D"
"105767" 0.0389 2005 0.958 0.135 389853 0.000994 0.867 "B" 0.135 -31.983 1 51 0.0702 67.89 "B"
"41205" 0.859 1940 0.312 0.456 202280 0.495 5.6e-06 "G" 0.291 -9.615 1 3 0.0301 128.549 "D"
"32286" 0.563 1988 0.146 0.657 211907 0.567 2e-05 "A" 0.0554 -12.871 1 47 0.0261 109.007 "B"
"26427" 0.519 1959 0.78 0.423 169467 0.121 0.905 "C" 0.106 -24.423 1 36 0.0433 167.372 "C"
"116556" 0.382 1978 0.898 0.164 163373 0.16 4.77e-05 "E" 0.359 -17.901 1 32 0.0345 182.394 "C"
"7615" 0.954 1960 0.116 0.714 119360 0.886 0.184 "B" 0.18 -8.629 0 63 0.0554 156.351 "A"
"117608" 0.231 1983 0.688 0.28 174760 0.349 0 "D" 0.0909 -14.924 1 26 0.0292 173.42 "C"
"82970" 0.775 1973 0.101 0.468 186507 0.894 1.2e-06 "G" 0.377 -7.673 1 36 0.0667 145.085 "C"
"24989" 0.674 1951 0.724 0.465 131867 0.33 0 "G" 0.393 -11.339 1 4 0.0305 147.953 "D"
"121145" 0.911 2001 0.0971 0.908 240013 0.682 0 "D" 0.0667 -8.553 1 39 0.128 131.087 "C"
"80999" 0.782 1963 0.994 0.405 94707 0.277 0.814 "C" 0.114 -21.501 0 26 0.0518 86.391 "C"
"113189" 0.231 1961 0.922 0.265 172827 0.109 0.0175 "D" 0.111 -20.519 1 14 0.0333 66.28 "D"
"33123" 0.391 1993 0.0726 0.703 257467 0.997 0.0235 "A" 0.123 -7.666 0 69 0.0399 132.872 "A"
"48078" 0.893 1974 0.00648 0.46 251707 0.961 0.182 "D" 0.27 -4.254 1 38 0.0817 152.776 "C"
"20151" 0.802 1927 0.989 0.698 166587 0.241 0.914 "G" 0.11 -18.21 0 0 0.0712 113.268 "D"
"84377" 0.544 1980 0.0801 0.324 315560 0.88 0.000957 "B" 0.0935 -7.431 0 34 0.176 169.212 "C"
"140891" 0.929 1930 0.987 0.483 191520 0.362 0.00406 "Gb" 0.215 -11.73 0 0 0.0565 129.468 "D"
"140490" 0.326 2019 0.2 0.346 227373 0.707 0 "G" 0.0811 -5.706 0 62 0.106 85.912 "A"
"89077" 0.0795 2004 8.8e-05 0.208 345411 0.974 0.842 "G" 0.183 -4.156 1 48 0.206 187.452 "B"
"120630" 0.863 1999 0.189 0.88 262200 0.757 0 "Ab" 0.0932 -3.825 1 44 0.24 94.009 "B"
"43650" 0.396 1952 0.687 0.439 227333 0.184 4.48e-06 "C" 0.185 -14.679 1 3 0.0341 128.287 "D"
"65889" 0.528 1974 0.945 0.121 212333 0.173 0.904 "A" 0.0837 -24.538 1 41 0.0452 168.158 "B"
"122412" 0.508 2008 4.85e-05 0.136 225467 0.671 0 "G" 0.299 -5.477 1 43 0.0415 183.846 "B"
"49650" 0.679 1982 0.0541 0.42 218067 0.741 3.59e-06 "D" 0.17 -9.645 1 38 0.0487 150.127 "C"
"160736" 0.693 1970 0.0381 0.697 203187 0.896 0.0124 "D" 0.0495 -4.099 0 21 0.0392 104.854 "C"
"37176" 0.512 2013 0.00891 0.446 308388 0.76 0.000108 "G" 0.232 -3.608 1 64 0.0453 150.033 "A"
"130738" 0.314 1969 0.711 0.302 374067 0.36 0.000562 "C" 0.39 -18.769 1 21 0.0626 81.043 "C"
"64301" 0.127 1966 0.49 0.293 141333 0.274 0.863 "Bb" 0.102 -15.401 1 28 0.0289 88.37 "C"
"92049" 0.543 2019 0.138 0.73 202160 0.344 0.00128 "Bb" 0.134 -9.541 0 65 0.0394 142.129 "A"
"21096" 0.551 1931 0.991 0.765 188000 0.291 0.901 "Gb" 0.11 -8.728 0 0 0.0661 118.7 "D"
"38323" 0.413 2019 0.0945 0.728 151734 0.701 2.08e-05 "Db" 0.181 -6.58 1 74 0.0406 137.97 "A"
"63679" 0.39 1963 0.879 0.151 171000 0.124 3.94e-05 "G" 0.329 -17.19 1 22 0.0305 85.39 "C"
"101777" 0.332 1985 0.548 0.572 48440 0.576 0 "C" 0.0733 -17.351 1 28 0.135 120.525 "C"
"143454" 0.568 1956 0.779 0.533 277973 0.435 0 "F" 0.0882 -9.466 1 4 0.0636 111.327 "D"
"150875" 0.247 1996 0.846 0.594 256307 0.0626 0 "G" 0.106 -16.298 1 45 0.0408 160.06 "B"
"125548" 0.705 1940 0.991 0.511 198427 0.439 0.598 "G" 0.132 -9.713 1 0 0.0308 104.824 "D"
"104878" 0.661 2001 0.00196 0.347 198093 0.942 0 "G" 0.338 -5.517 1 42 0.0912 200.023 "B"
"160630" 0.205 1970 0.822 0.651 181813 0.143 0.0333 "G" 0.112 -15.203 1 20 0.0374 97.896 "D"
"37668" 0.205 2015 0.352 0.459 351253 0.623 0 "Db" 0.131 -4.45 1 66 0.0489 126.018 "A"
"149720" 0.608 1990 0.121 0.451 209347 0.839 0.00185 "D" 0.144 -5.481 0 32 0.0286 140.032 "C"
"101486" 0.565 1984 0.381 0.596 292240 0.615 0 "Db" 0.303 -10.158 1 37 0.0396 138.396 "C"
"8017" 0.964 1962 0.742 0.684 68760 0.437 1.58e-05 "A" 0.224 -10.522 1 63 0.0491 107.607 "A"
"133383" 0.821 1983 0.112 0.689 277560 0.422 0.85 "C" 0.121 -12.474 1 32 0.0304 95.732 "C"
"38969" 0.364 1928 0.993 0.394 202227 0.114 0.886 "Db" 0.173 -21.246 1 0 0.0353 76.204 "D"
"132344" 0.886 1977 0.613 0.665 193933 0.426 0.276 "E" 0.146 -16.116 0 35 0.0581 164.276 "C"
"50440" 0.183 1986 0.478 0.443 117957 0.969 0.756 "D" 0.0573 -11.366 1 40 0.0811 105.184 "C"
"94141" 0.0611 1947 0.978 0.257 461053 0.109 0.00252 "A" 0.126 -21.635 1 0 0.0443 86.777 "D"
"3609" 0.876 1940 0.871 0.513 187400 0.333 0.0892 "D" 0.297 -14.557 0 27 0.101 198.665 "C"
"25299" 0.906 1953 0.819 0.615 217667 0.625 0.000204 "Bb" 0.269 -7.001 0 8 0.105 110.801 "D"
"38070" 0.759 2018 0.685 0.819 200162 0.48 2.03e-06 "F" 0.116 -6.966 1 73 0.0489 114.04 "A"
"3432" 0.223 1939 0.993 0.715 185017 0.0966 0.0106 "Db" 0.228 -16.655 1 33 0.448 107.176 "C"
"124501" 0.514 2018 0.0263 0.54 188333 0.78 7.12e-06 "A" 0.35 -5.872 1 64 0.0418 144.011 "A"
"51605" 0.751 1992 0.687 0.688 189939 0.479 0 "Ab" 0.147 -7.517 1 46 0.0368 98.233 "B"
"100468" 0.356 1979 0.422 0.429 327349 0.765 0.0194 "G" 0.952 -9.06 1 31 0.0425 108.83 "C"
"7385" 0.803 1958 0.719 0.579 152640 0.502 0 "Eb" 0.15 -7.282 1 37 0.0324 83.837 "C"
"51251" 0.839 1990 0.263 0.591 256467 0.837 0.108 "G" 0.0911 -6.522 1 45 0.0338 130.11 "B"
"106441" 0.69 2008 0.26 0.612 279187 0.583 0.757 "A" 0.126 -8.694 0 47 0.035 87.55 "B"
"49790" 0.807 1982 0.082 0.745 269600 0.572 3e-06 "A" 0.253 -6.923 1 36 0.0253 108.408 "C"
"9922" 0.512 1971 0.792 0.583 195600 0.239 0 "D" 0.199 -13.85 1 51 0.0293 81.528 "B"
"122194" 0.398 2007 0.8 0.458 175533 0.439 0.00188 "Bb" 0.118 -10.821 1 45 0.0309 85.157 "B"
"25795" 0.783 1956 0.855 0.557 533467 0.472 0.0171 "G" 0.323 -11.497 1 25 0.032 95.804 "C"
"126097" 0.092 1946 0.918 0.313 657160 0.248 0.886 "Db" 0.0687 -14.362 1 0 0.0356 77.625 "D"
"12263" 0.607 1983 0.0139 0.648 294587 0.755 0.000253 "C" 0.225 -7.901 1 64 0.03 126.341 "A"
"57586" 0.72 1926 0.989 0.404 171427 0.467 0.000134 "A" 0.201 -12.8 0 0 0.0752 68.586 "D"
"22824" 0.633 1940 0.0121 0.637 432973 0.574 0.646 "D" 0.279 -11.29 1 0 0.0545 120.986 "D"
"46438" 0.114 1966 0.957 0.191 276867 0.154 0.0198 "A" 0.302 -13.184 1 36 0.0336 83.307 "C"
"11199" 0.343 1977 0.174 0.485 247213 0.643 0.00294 "C" 0.966 -8.956 1 49 0.0422 127.759 "B"
"89594" 0.329 2007 0.0451 0.261 276173 0.592 0 "G" 0.254 -4.665 1 48 0.0317 139.242 "B"
"138531" 0.366 2008 0.00318 0.421 226400 0.972 2.98e-06 "Eb" 0.187 -2.658 1 52 0.106 135.006 "B"
"10868" 0.684 1976 0.0589 0.467 428222 0.869 0 "Ab" 0.244 -10.342 0 61 0.0559 102.376 "A"
"93875" 0.0664 1946 0.831 0.202 128840 0.134 0.0869 "Eb" 0.464 -18.516 1 0 0.0428 82.541 "D"
"108963" 0.39 1926 0.989 0.279 120960 0.221 0.902 "Db" 0.108 -18.599 0 0 0.0327 169.996 "D"
"144530" 0.382 1964 0.749 0.394 175800 0.536 0 "Bb" 0.244 -10.762 1 14 0.0572 134.67 "D"
